impressionId,impressionTimestamp,userId,userType,clickedItem,clickedFeedPosition,impressions,historySize,history
78dbfaef-ed4d-4fa0-911d-ba5777efb5b8,1657029541958,4b1218ce-6f10-4e0f-8cd3-a29169c1c785,Logged,9223031724623631197,1,"9223031724623631197-1,9223031724623630949-0,9223031724623628490-0,9223031724623624866-0,9223031724623631434-0,9223031724623631467-0,9223031724623631476-0,9223031724623629897-0,9223031724623631373-0,9223031724623631186-0",50,"9223031724623609964,9223031724623613282,9223031724623613709,9223031724623613795,9223031724623616870,9223031724623615721,9223031724623612237,9223031724623614711,9223031724623618759,9223031724623618824,9223031724623618644,9223031724623618565,9223031724623619088,9223031724623614689,9223031724623618680,9223031724623614391,9223031724623616898,9223031724623614619,9223031724623617952,9223031724623618875,9223031724623618766,9223031724623618862,9223031724623621512,9223031724623621022,9223031724623621539,9223031724623622735,9223031724623620445,9223031724623619778,9223031724623622420,9223031724623618729,9223031724623622872,9223031724623623836,9223031724623623930,9223031724623622720,9223031724623624261,9223031724623625145,9223031724623624449,9223031724623625753,9223031724623623974,9223031724623625810,9223031724623622897,9223031724623625391,9223031724623623101,9223031724623628490,9223031724623626978,9223031724623627073,9223031724623626686,9223031724623630188,9223031724623629824,9223031724623629531"
d50e485a-bd81-438a-a963-7e30d5007da3,1657029592399,15200697014765301760,Non-Logged,9223031724623629824,2,"9223031724623631129-0,9223031724623629824-1,9223031724623631560-0,9223031724623630454-0,9223031724623629990-0,9223031724623631562-0,9223031724623632121-0,9223031724623631381-0,9223031724623628067-0,9223031724623631190-0",40,"9223031724623613195,9223031724623609690,9223031724623608022,9223031724623611875,9223031724623612237,9223031724623613171,9223031724623609276,9223031724623607184,9223031724623613199,9223031724623613709,9223031724623608143,9223031724623613096,9223031724623613284,9223031724623613210,9223031724623609102,9223031724623609198,9223031724623613282,9223031724623609269,9223031724623608259,9223031724623625145,9223031724623623836,9223031724623623257,9223031724623618875,9223031724623625054,9223031724623622996,9223031724623624449,9223031724623625621,9223031724623625753,9223031724623623875,9223031724623622720,9223031724623618824,9223031724623624451,9223031724623625083,9223031724623620346,9223031724623623974,9223031724623622420,9223031724623631186,9223031724623632315,9223031724623631744,9223031724623626978"
0717d197-4d51-4295-b3c4-855d17cc60ae,1657029616408,2215351255180023552,Non-Logged,9223031724623632101,4,"9223031724623632104-0,9223031724623632465-0,9223031724623632380-0,9223031724623632101-1,9223031724623632374-0,9223031724623632459-0,9223031724623632371-0,9223031724623632197-0,9223031724623632455-0,9223031724623632454-0",43,"9223031724623613288,9223031724623613171,9223031724623614689,9223031724623613792,9223031724623613709,9223031724623609269,9223031724623618824,9223031724623622974,9223031724623625743,9223031724623624675,9223031724623625665,9223031724623624433,9223031724623625047,9223031724623622720,9223031724623623030,9223031724623625621,9223031724623623101,9223031724623624261,9223031724623626048,9223031724623624949,9223031724623624449,9223031724623625054,9223031724623622543,9223031724623626928,9223031724623626938,9223031724623623005,9223031724623625179,9223031724623626978,9223031724623619778,9223031724623623105,9223031724623626686,9223031724623626549,9223031724623626826,9223031724623624866,9223031724623631374,9223031724623632079,9223031724623632315,9223031724623631744,9223031724623629531,9223031724623629613,9223031724623629824,9223031724623631562,9223031724623628490"
2f02d20c-e325-4c17-8202-f0196fccf6de,1657029742084,0b34092f-f8ef-45a3-ab8b-bdafcc081e0a,Logged,9223031724623631467,2,"9223031724623631186-0,9223031724623631467-1,9223031724623631373-0,9223031724623631187-0,9223031724623631456-0,9223031724623631183-0,9223031724623631265-0,9223031724623629824-0,9223031724623631129-0,9223031724623631560-0",44,"9223031724623613709,9223031724623606957,9223031724623606645,9223031724623609269,9223031724623607184,9223031724623619036,9223031724623616870,9223031724623616330,9223031724623617178,9223031724623618565,9223031724623619062,9223031724623619170,9223031724623618875,9223031724623619114,9223031724623620567,9223031724623620608,9223031724623621022,9223031724623622683,9223031724623618869,9223031724623620445,9223031724623622449,9223031724623623912,9223031724623623836,9223031724623622812,9223031724623622420,9223031724623622543,9223031724623622735,9223031724623623974,9223031724623624143,9223031724623624449,9223031724623622996,9223031724623624261,9223031724623626570,9223031724623623370,9223031724623625145,9223031724623626482,9223031724623626597,9223031724623626928,9223031724623625753,9223031724623625665,9223031724623626549,9223031724623625179,9223031724623631434,9223031724623632315"
d766dd4a-9fc8-4482-9be5-b57490e0c9f1,1657029924537,21eb473b-e29c-4e14-b821-ec8a0afd46c8,Logged,9223031724623631467,7,"9223031724623632315-0,9223031724623631476-0,9223031724623629897-0,9223031724623631744-0,9223031724623630468-0,9223031724623631186-0,9223031724623631467-1,9223031724623631187-0,9223031724623631456-0,9223031724623631183-0",50,"9223031724623625642,9223031724623624617,9223031724623625054,9223031724623625847,9223031724623625615,9223031724623623700,9223031724623625665,9223031724623625621,9223031724623625438,9223031724623626482,9223031724623626650,9223031724623625810,9223031724623625060,9223031724623626628,9223031724623624954,9223031724623625753,9223031724623626588,9223031724623626549,9223031724623519172,9223031724623626651,9223031724623625179,9223031724623622543,9223031724623107562,9223031724623626928,9223031724623626978,9223031724623627790,9223031724623627141,9223031724623628490,9223031724623618856,9223031724623378120,9223031724623497800,9223031724623623974,9223031724621301690,9223031724620083160,9223031724623629466,9223031724623629344,9223031724623628067,9223031724621945416,9223031724623624845,9223031724623630188,9223031724623630454,9223031724623630327,9223031724622825562,9223031724623629824,9223031724623630508,9223031724623631434,9223031724622271811,9223031724623631373,9223031724623628309,9223031724623614178"
b0cbb300-4b66-4cda-88c0-9b9ada044382,1657029927673,3692803866747524899,Non-Logged,9223031724623632315,2,"9223031724623630026-0,9223031724623632315-1,9223031724623630949-0,9223031724623630188-0,9223031724623631744-0,9223031724623630468-0,9223031724623624454-0,9223031724623626978-0,9223031724623631467-0,9223031724623631186-0",42,"9223031724623613228,9223031724623608143,9223031724623609690,9223031724623612584,9223031724623609198,9223031724623613171,9223031724623613709,9223031724623617450,9223031724623617855,9223031724623616330,9223031724623536293,9223031724623618575,9223031724623613795,9223031724623620608,9223031724623619170,9223031724623618875,9223031724623620567,9223031724623521660,9223031724623622735,9223031724623622543,9223031724623623836,9223031724623623930,9223031724623627790,9223031724623628429,9223031724623626549,9223031724620647136,9223031724623626048,9223031724623625145,9223031724623624449,9223031724623628917,9223031724623625054,9223031724623625055,9223031724623624675,9223031724623625179,9223031724623624261,9223031724623629466,9223031724623627141,9223031724623626928,9223031724623628490,9223031724623624866,9223031724623631434,9223031724623629824"
90954b29-2a68-4955-8c9f-36fb8801acdc,1657030091061,3692803866747524899,Non-Logged,9223031724623630188,6,"9223031724623630026-0,9223031724623630949-0,9223031724623631186-0,9223031724623631183-0,9223031724623624454-0,9223031724623630188-1,9223031724623631467-0,9223031724623626978-0,9223031724623631373-0,9223031724623630468-0",43,"9223031724623613228,9223031724623608143,9223031724623609690,9223031724623612584,9223031724623609198,9223031724623613171,9223031724623613709,9223031724623617450,9223031724623617855,9223031724623616330,9223031724623536293,9223031724623618575,9223031724623613795,9223031724623620608,9223031724623619170,9223031724623618875,9223031724623620567,9223031724623521660,9223031724623622735,9223031724623622543,9223031724623623836,9223031724623623930,9223031724623627790,9223031724623628429,9223031724623626549,9223031724620647136,9223031724623626048,9223031724623625145,9223031724623624449,9223031724623628917,9223031724623625054,9223031724623625055,9223031724623624675,9223031724623625179,9223031724623624261,9223031724623629466,9223031724623627141,9223031724623626928,9223031724623628490,9223031724623624866,9223031724623631434,9223031724623629824,9223031724623632021"
aa2f5683-2e85-4044-ab33-2b8c9376e33b,1657030367907,391102102341206229217,Non-Logged,9223031724623627141,7,"9223031724623629598-0,9223031724623625145-0,9223031724623626928-0,9223031724623623116-0,9223031724623624454-0,9223031724623626549-0,9223031724623627141-1,9223031724623630188-0,9223031724623629824-0,9223031724623629403-0",50,"9223031724623609693,9223031724623608022,9223031724623613709,9223031724623609198,9223031724623609690,9223031724623608143,9223031724623611875,9223031724623612237,9223031724623613652,9223031724623607767,9223031724623609269,9223031724623610043,9223031724623615721,9223031724623616330,9223031724623611684,9223031724623613284,9223031724623613792,9223031724623614541,9223031724623609276,9223031724623624545,9223031724623623912,9223031724623618875,9223031724623622735,9223031724623622720,9223031724623530383,9223031724623625665,9223031724623621022,9223031724623622420,9223031724623622543,9223031724623620445,9223031724623623101,9223031724623623754,9223031724623622897,9223031724623624449,9223031724623625810,9223031724623618766,9223031724623622728,9223031724623622996,9223031724623623875,9223031724623622974,9223031724623622968,9223031724623631381,9223031724623632315,9223031724623628490,9223031724623629531,9223031724623631744,9223031724623624866,9223031724623628888,9223031724623630188,9223031724623631187"
a3524d00-3682-4a7e-84c6-c0cf1dbdf182,1657030619055,16490164785833295872,Non-Logged,9223031724623629824,1,"9223031724623629824-1,9223031724623630949-0,9223031724623630468-0,9223031724623628490-0,9223031724623629897-0,9223031724623630188-0,9223031724623631186-0,9223031724623631183-0,9223031724623631187-0,9223031724623631265-0",50,"9223031724623613709,9223031724623611684,9223031724623613171,9223031724623613795,9223031724623614689,9223031724623614754,9223031724623614900,9223031724623614885,9223031724623616245,9223031724623616330,9223031724622907929,9223031724621011714,9223031724623615247,9223031724623615811,9223031724623613932,9223031724623606646,9223031724623275338,9223031724623616870,9223031724623625054,9223031724623624449,9223031724623624675,9223031724623625753,9223031724623625145,9223031724623626028,9223031724623626628,9223031724623626048,9223031724623625592,9223031724623626570,9223031724623625047,9223031724623626928,9223031724623625060,9223031724623626640,9223031724623626650,9223031724623627790,9223031724623626978,9223031724623626501,9223031724623628429,9223031724623628067,9223031724623617248,9223031724623631434,9223031724623613228,9223031724623631467,9223031724623631373,9223031724623631744,9223031724623631562,9223031724623630938,9223031724623632055,9223031724623341134,9223031724623632152,9223031724623632315"
b8939866-3e38-44c9-8ad9-75d3469ae36f,1657030789119,782471667010225195187,Non-Logged,9223031724623631381,2,"9223031724623632121-0,9223031724623631381-1,9223031724623631562-0,9223031724623629990-0,9223031724623631190-0,9223031724623628784-0,9223031724623628888-0,9223031724623631375-0,9223031724623627942-0,9223031724623629466-0",50,"9223031724623626048,9223031724623236307,9223031724623624954,9223031724623626545,9223031724623625642,9223031724623625621,9223031724619878366,9223031724623627073,9223031724623624866,9223031724623628769,9223031724623627141,9223031724623627642,9223031724623628067,9223031724623629441,9223031724623628490,9223031724623624534,9223031724623488377,9223031724623618856,9223031724623626227,9223031724623626978,9223031724623628537,9223031724623628429,9223031724623629466,9223031724623629344,9223031724623629863,9223031724623625810,9223031724623626588,9223031724623627146,9223031724623629900,9223031724623630243,9223031724623630429,9223031724623630216,9223031724623630188,9223031724623629531,9223031724623629824,9223031724623630454,9223031724623630327,9223031724623626650,9223031724623630725,9223031724623629198,9223031724623629778,9223031724623630662,9223031724623629378,9223031724623631434,9223031724623630660,9223031724623631744,9223031724623631456,9223031724623632315,9223031724623632055,9223031724623631186"
32953b07-79bc-4363-9353-3633cfa52cfe,1657030897104,13717596198121715712,Non-Logged,9223031724623630454,8,"9223031724623630468-0,9223031724623631186-0,9223031724623631373-0,9223031724623631456-0,9223031724623626928-0,9223031724623631265-0,9223031724623631129-0,9223031724623630454-1,9223031724623629990-0,9223031724623629616-0",41,"9223031724623613616,9223031724623613228,9223031724623609198,9223031724623612584,9223031724623613171,9223031724623613195,9223031724623611428,9223031724623610043,9223031724623613882,9223031724623613709,9223031724623613199,9223031724623615247,9223031724622764326,9223031724623614619,9223031724623611684,9223031724623614885,9223031724623615721,9223031724623613795,9223031724623625145,9223031724623622812,9223031724623618875,9223031724623620608,9223031724623622974,9223031724623624449,9223031724623624261,9223031724623622420,9223031724623622543,9223031724623626628,9223031724623626978,9223031724623626549,9223031724623625665,9223031724623625054,9223031724623626570,9223031724623627790,9223031724623631467,9223031724623631434,9223031724623630966,9223031724623631639,9223031724623630188,9223031724623629824,9223031724618501656"
f389c073-bc27-46d2-8899-d0b5fee209df,1657030911874,6c0c2898-4e04-4d6e-92b8-72d70923daaa,Logged,9223031724623624866,9,"9223031724623629598-0,9223031724623632315-0,9223031724623630949-0,9223031724623630188-0,9223031724623631744-0,9223031724623628490-0,9223031724623630468-0,9223031724623624454-0,9223031724623624866-1,9223031724623631467-0",41,"9223031724623613228,9223031724623613932,9223031724623609339,9223031724623614754,9223031724623611684,9223031724623613795,9223031724623609690,9223031724623613709,9223031724623616330,9223031724623347987,9223031724623616870,9223031724623614619,9223031724623617322,9223031724623615185,9223031724623619062,9223031724623563407,9223031724623620513,9223031724623618875,9223031724623619114,9223031724623619170,9223031724623622420,9223031724623618766,9223031724623622812,9223031724622739259,9223031724623614842,9223031724623620445,9223031724623619219,9223031724623616212,9223031724623622888,9223031724623620608,9223031724623624449,9223031724623623912,9223031724623625592,9223031724623625145,9223031724623625743,9223031724622243582,9223031724623626628,9223031724623625753,9223031724623626978,9223031724623628917,9223031724623631187"
33d77643-be1d-4f27-91ad-234b8cad527e,1657030956164,15929499926685737181,Non-Logged,9223031724623632315,1,"9223031724623632315-1,9223031724623630026-0,9223031724623630949-0,9223031724623631476-0,9223031724623629897-0,9223031724623630188-0,9223031724623631744-0,9223031724623630468-0,9223031724623624454-0,9223031724623624866-0",43,"9223031724623614711,9223031724623615721,9223031724623616287,9223031724623616790,9223031724623617181,9223031724623619240,9223031724623616616,9223031724623621539,9223031724623620608,9223031724623619792,9223031724623618729,9223031724623620445,9223031724623622735,9223031724623622683,9223031724623618766,9223031724623623370,9223031724623623836,9223031724623623912,9223031724623623473,9223031724623624143,9223031724623623879,9223031724623624617,9223031724623622935,9223031724623622812,9223031724623620546,9223031724623625145,9223031724623626112,9223031724623623422,9223031724623624449,9223031724623626048,9223031724623626686,9223031724623628490,9223031724623627222,9223031724623628514,9223031724623625642,9223031724623625060,9223031724623393160,9223031724622828376,9223031724623625682,9223031724623627141,9223031724623629548,9223031724623631624,9223031724623632380"
a86a6762-52e9-44d7-af01-b95eab672866,1657030979697,17005418156864315392,Non-Logged,9223031724623631190,8,"9223031724623632121-0,9223031724623631560-0,9223031724623631129-0,9223031724623626928-0,9223031724623630454-0,9223031724623629990-0,9223031724623631381-0,9223031724623631190-1,9223031724623628784-0,9223031724623628888-0",40,"9223031724623613210,9223031724623606704,9223031724623613841,9223031724623593052,9223031724623613195,9223031724623609690,9223031724623607184,9223031724623609198,9223031724623393247,9223031724623319349,9223031724623282264,9223031724623100835,9223031724623609927,9223031724623608380,9223031724623623257,9223031724623618875,9223031724623623974,9223031724623618939,9223031724623624449,9223031724623624429,9223031724623624534,9223031724623624432,9223031724623624416,9223031724623631434,9223031724623631562,9223031724623631639,9223031724623629824,9223031724623628490,9223031724623631744,9223031724623630188,9223031724623624866,9223031724623628067,9223031724623629531,9223031724623632315,9223031724623625047,9223031724623626549,9223031724623631734,9223031724623625753,9223031724623625145,9223031724623632348"
b2899194-9579-4c60-b687-00721d128537,1657031028505,8855231582410597376,Non-Logged,9223031724623632315,2,"9223031724623629598-0,9223031724623632315-1,9223031724623630949-0,9223031724623631476-0,9223031724623629897-0,9223031724623630188-0,9223031724623631744-0,9223031724623628490-0,9223031724623630468-0,9223031724623624454-0",50,"9223031724622784612,9223031724623609269,9223031724623613709,9223031724623613795,9223031724623611684,9223031724623616330,9223031724623617434,9223031724623616870,9223031724623613937,9223031724623617450,9223031724623614711,9223031724623614900,9223031724623618680,9223031724623618875,9223031724623619114,9223031724623619062,9223031724623618869,9223031724622508143,9223031724623617952,9223031724623617855,9223031724623621306,9223031724623618566,9223031724623622683,9223031724623619170,9223031724623622420,9223031724623620445,9223031724623620608,9223031724623622543,9223031724623619778,9223031724623621539,9223031724623618824,9223031724623533841,9223031724623530383,9223031724623398583,9223031724623618766,9223031724623623257,9223031724623584466,9223031724623623875,9223031724623623912,9223031724623621512,9223031724623621022,9223031724623626570,9223031724623625145,9223031724623624449,9223031724623626549,9223031724623625682,9223031724623627141,9223031724623618856,9223031724623617248,9223031724623623836"
f397252b-1a3e-4802-9251-0727f2f6a63d,1657031038758,1310681754722110023,Non-Logged,9223031724623631456,4,"9223031724623631373-0,9223031724623631183-0,9223031724623631187-0,9223031724623631456-1,9223031724623631744-0,9223031724623629824-0,9223031724623631129-0,9223031724623628067-0,9223031724623628784-0,9223031724623631190-0",48,"9223031724623611273,9223031724623611638,9223031724623609269,9223031724623609690,9223031724623613282,9223031724623613169,9223031724623613098,9223031724623613709,9223031724623613654,9223031724623611684,9223031724623613792,9223031724623613795,9223031724623617178,9223031724623618824,9223031724623616330,9223031724623619062,9223031724623618759,9223031724623619088,9223031724623618875,9223031724623622543,9223031724623623030,9223031724623622735,9223031724623624451,9223031724623625047,9223031724623625621,9223031724623624675,9223031724623624501,9223031724623625253,9223031724623623974,9223031724623625438,9223031724623625682,9223031724623624261,9223031724623623108,9223031724623625665,9223031724623625753,9223031724623625145,9223031724623625054,9223031724623631467,9223031724623631470,9223031724623629466,9223031724623631445,9223031724623632315,9223031724623631562,9223031724623632121,9223031724623628490,9223031724623631381,9223031724623632152,9223031724623631319"
ed448a40-0240-4c86-b643-8b8b14cb7dc4,1657031277666,3199540281680842752,Non-Logged,9223031724623632735,5,"9223031724623630949-0,9223031724623632315-0,9223031724623632749-0,9223031724623632920-0,9223031724623632735-1,9223031724623632554-0,9223031724623632656-0,9223031724623632487-0,9223031724623632621-0,9223031724623632388-0",43,"9223031724623613195,9223031724623613288,9223031724623613171,9223031724623613282,9223031724623613210,9223031724623612584,9223031724623613082,9223031724623609198,9223031724623609690,9223031724623612237,9223031724623613709,9223031724623613882,9223031724623615485,9223031724623611684,9223031724623615547,9223031724623613795,9223031724623615530,9223031724623614711,9223031724623614541,9223031724623613792,9223031724623613654,9223031724623616245,9223031724623624451,9223031724623624449,9223031724623618875,9223031724623624261,9223031724623625621,9223031724623625145,9223031724623625438,9223031724623622720,9223031724623625253,9223031724623624674,9223031724623623768,9223031724623624831,9223031724623620553,9223031724623625753,9223031724623625810,9223031724623626978,9223031724623626928,9223031724623631467,9223031724623631562,9223031724623631470,9223031724623631454"
da8b64f9-d062-493e-812c-698677626ae1,1657031736937,6872369182810534912,Non-Logged,9223031724623624866,2,"9223031724623630026-0,9223031724623624866-1,9223031724623628490-0,9223031724623630188-0,9223031724623630468-0,9223031724623630949-0,9223031724623631186-0,9223031724623624454-0,9223031724623631183-0,9223031724623631187-0",50,"9223031724623613282,9223031724623609269,9223031724623613195,9223031724623613709,9223031724623613792,9223031724623613284,9223031724623611684,9223031724623320835,9223031724623614541,9223031724623613795,9223031724623614295,9223031724623615165,9223031724623615547,9223031724623613082,9223031724623616330,9223031724623614711,9223031724623616870,9223031724623624449,9223031724623625145,9223031724623624675,9223031724623625438,9223031724623625472,9223031724623624975,9223031724623623974,9223031724623625753,9223031724623626048,9223031724623625810,9223031724623624674,9223031724623618875,9223031724623626628,9223031724623626928,9223031724623625842,9223031724623626965,9223031724623626599,9223031724623626978,9223031724623628748,9223031724623628537,9223031724623631434,9223031724623631467,9223031724623631744,9223031724623631374,9223031724623631373,9223031724623632315,9223031724623632121,9223031724623628888,9223031724623631454,9223031724623629778,9223031724623632152,9223031724623632348,9223031724623631375"
956bee2b-2f7b-4f2e-90e1-f1833336fd85,1657031812446,13236044152079396864,Non-Logged,9223031724623629824,5,"9223031724623631373-0,9223031724623632121-0,9223031724623631560-0,9223031724623631129-0,9223031724623629824-1,9223031724623630454-0,9223031724623629990-0,9223031724623631381-0,9223031724623631562-0,9223031724623628067-0",50,"9223031724623613932,9223031724623615547,9223031724623618875,9223031724623622420,9223031724623622543,9223031724623619170,9223031724623619157,9223031724623619062,9223031724623620553,9223031724623622736,9223031724623620441,9223031724623617586,9223031724623619618,9223031724623622720,9223031724623618824,9223031724623623030,9223031724623622812,9223031724623618766,9223031724623620445,9223031724623623005,9223031724623620608,9223031724623621022,9223031724623622760,9223031724623622888,9223031724623622996,9223031724623622872,9223031724623623616,9223031724623618869,9223031724623623377,9223031724623623257,9223031724623623875,9223031724623623836,9223031724623623754,9223031724623622968,9223031724623620684,9223031724623618939,9223031724623631478,9223031724623631186,9223031724623631434,9223031724623624449,9223031724623628490,9223031724623632315,9223031724623630188,9223031724623625753,9223031724623626048,9223031724623624675,9223031724623631456,9223031724623624866,9223031724623632249,9223031724623623709"
f05368df-10fe-46d2-bca5-15c5d5eca023,1657031880198,abeac503-b49f-4cf0-adc0-12cd03e71968,Logged,9223031724623630949,2,"9223031724623629598-0,9223031724623630949-1,9223031724623630026-0,9223031724623631476-0,9223031724623629897-0,9223031724623631744-0,9223031724623631186-0,9223031724623628490-0,9223031724623631434-0,9223031724623630188-0",50,"9223031724623622756,9223031724623623048,9223031724623623470,9223031724623617248,9223031724623622812,9223031724623622543,9223031724623622644,9223031724623620608,9223031724623621549,9223031724623623924,9223031724623622965,9223031724623623768,9223031724623622420,9223031724623619006,9223031724619203755,9223031724623624433,9223031724623624482,9223031724623624954,9223031724623625621,9223031724623424401,9223031724623472106,9223031724623625145,9223031724623623912,9223031724623470280,9223031724623626242,9223031724623625592,9223031724621647288,9223031724623626048,9223031724623626686,9223031724623626766,9223031724623511233,9223031724623382596,9223031724623059397,9223031724623626549,9223031724623627891,9223031724623628151,9223031724623628627,9223031724623629310,9223031724623630342,9223031724623631827,9223031724623180413,9223031724623631863,9223031724623631780,9223031724623341848,9223031724623182536,9223031724623211894,9223031724623632441,9223031724623631375,9223031724623525253,9223031724623632315"
bb2bcf8b-439e-49cc-8a49-9b6fa88734a5,1657031949128,6df1fc48-8aba-43b3-b172-29a072f8e58b,Logged,9223031724623631456,3,"9223031724623632121-0,9223031724623631373-0,9223031724623631456-1,9223031724623631183-0,9223031724623631560-0,9223031724623631129-0,9223031724623626928-0,9223031724623630454-0,9223031724623629990-0,9223031724623631381-0",44,"9223031724623607742,9223031724623613709,9223031724623613808,9223031724623612237,9223031724623613195,9223031724623610217,9223031724623611684,9223031724623614943,9223031724623614667,9223031724623609198,9223031724623616330,9223031724623617450,9223031724623613171,9223031724623618875,9223031724623621805,9223031724623621268,9223031724623618766,9223031724623619062,9223031724623618824,9223031724623620585,9223031724623622735,9223031724623622543,9223031724623624261,9223031724623624081,9223031724623625145,9223031724623624871,9223031724623625621,9223031724623626549,9223031724623626586,9223031724623626978,9223031724623625665,9223031724623624952,9223031724623627113,9223031724623627790,9223031724623629534,9223031724623631467,9223031724623631402,9223031724623631168,9223031724623620288,9223031724623629824,9223031724623632315,9223031724623631562,9223031724623631445,9223031724623632389"
4e014dbd-82e0-49db-8410-68cb8813c9f3,1657032355574,b2a5b950-80a8-4e91-abbc-c3fe9ab4f772,Logged,9223031724623626650,2,"9223031724623629990-0,9223031724623626650-1",42,"9223031724623607448,9223031724623611875,9223031724623456343,9223031724623613416,9223031724623613082,9223031724623613170,9223031724623610043,9223031724623613709,9223031724622581261,9223031724623512145,9223031724623611756,9223031724623617395,9223031724623616870,9223031724623618228,9223031724623618985,9223031724623619170,9223031724623618875,9223031724623622420,9223031724623620608,9223031724623623257,9223031724623620885,9223031724623620615,9223031724623623440,9223031724623623930,9223031724623623101,9223031724623623836,9223031724623623048,9223031724623623684,9223031724623623912,9223031724623624143,9223031724623624617,9223031724623624954,9223031724623625153,9223031724623625060,9223031724623625810,9223031724623626048,9223031724623625047,9223031724623626928,9223031724623626978,9223031724623626570,9223031724623628135,9223031724623628465"
bd31c361-24ad-486a-8e25-4a7ae097b0dc,1657032557351,766bba55-1031-4442-a1aa-0a7bb28c6f4f,Logged,9223031724623630188,6,"9223031724623629598-0,9223031724623632315-0,9223031724623630949-0,9223031724623631476-0,9223031724623629897-0,9223031724623630188-1,9223031724623630468-0,9223031724623631434-0,9223031724623632121-0,9223031724623631467-0",40,"9223031724623613195,9223031724623609690,9223031724623613284,9223031724623613709,9223031724623616330,9223031724623613795,9223031724623616870,9223031724623617952,9223031724623617178,9223031724623618228,9223031724623620608,9223031724623618875,9223031724623622420,9223031724623542730,9223031724623623912,9223031724623622888,9223031724623624449,9223031724623625145,9223031724623624675,9223031724623625665,9223031724623625753,9223031724623624451,9223031724623626317,9223031724623626978,9223031724623626628,9223031724623629466,9223031724623625055,9223031724623626650,9223031724623629198,9223031724623629344,9223031724623629990,9223031724623630725,9223031724623631467,9223031724623628490,9223031724622837619,9223031724623100452,9223031724623614775,9223031724623631187,9223031724623631186,9223031724623631744"
0a6f7a05-0109-4c81-ae4b-39d47ec0f49e,1657033015415,5552823669538909452,Non-Logged,9223031724623632315,1,"9223031724623632315-1,9223031724623630026-0,9223031724623631476-0,9223031724623630949-0,9223031724623631744-0,9223031724623624454-0,9223031724623630468-0,9223031724623632121-0,9223031724623631434-0,9223031724623624866-0",50,"9223031724623613974,9223031724623613170,9223031724623613775,9223031724623613070,9223031724623611113,9223031724623617450,9223031724623617248,9223031724623614711,9223031724623619036,9223031724623619062,9223031724623618565,9223031724623619114,9223031724623618875,9223031724623618766,9223031724623619073,9223031724623619006,9223031724623618554,9223031724623616907,9223031724623620608,9223031724623620445,9223031724623620567,9223031724623620853,9223031724623622543,9223031724623622887,9223031724623624449,9223031724623625472,9223031724623624261,9223031724623625145,9223031724623625621,9223031724623624675,9223031724623625665,9223031724623625153,9223031724623625592,9223031724623624851,9223031724623625055,9223031724623624846,9223031724623628490,9223031724623626549,9223031724623626686,9223031724623626826,9223031724623628067,9223031724623625842,9223031724623626588,9223031724623626887,9223031724623626249,9223031724623626317,9223031724623625782,9223031724623624981,9223031724623631206,9223031724623630188"
a66de959-41f3-48fc-b9b4-31756a182fcf,1657033139867,14574079832226138143,Non-Logged,9223031724623631456,10,"9223031724623632121-0,9223031724623630468-0,9223031724623631434-0,9223031724623624866-0,9223031724623626978-0,9223031724623631187-0,9223031724623631467-0,9223031724623631186-0,9223031724623631373-0,9223031724623631456-1",41,"9223031724623608938,9223031724623607314,9223031724623609276,9223031724623612086,9223031724623612969,9223031724623611875,9223031724623611684,9223031724623614900,9223031724623616330,9223031724623614711,9223031724623617160,9223031724623614541,9223031724623617178,9223031724623619062,9223031724623613709,9223031724623618824,9223031724623619114,9223031724623618875,9223031724623620608,9223031724623622543,9223031724623622420,9223031724623623257,9223031724623622812,9223031724623623912,9223031724623623836,9223031724623620445,9223031724623624449,9223031724623625145,9223031724623625665,9223031724623625438,9223031724623625753,9223031724623625391,9223031724623627790,9223031724623629466,9223031724623626628,9223031724623626686,9223031724623626978,9223031724623628490,9223031724623630454,9223031724623632121,9223031724623631194"
b0e2ba48-921a-4451-b2c8-b2bceccee262,1657033242689,3005521253422347264,Non-Logged,9223031724623632315,1,"9223031724623632315-1,9223031724623630026-0,9223031724623631476-0,9223031724623630949-0,9223031724623628490-0,9223031724623630188-0,9223031724623631744-0,9223031724623631434-0,9223031724623630468-0,9223031724623631373-0",40,"9223031724623611111,9223031724623609198,9223031724623611684,9223031724623613709,9223031724623613171,9223031724623428183,9223031724623616330,9223031724623616870,9223031724623614711,9223031724623614885,9223031724623617178,9223031724623615721,9223031724623618824,9223031724623618875,9223031724623620172,9223031724623620441,9223031724623620673,9223031724623619157,9223031724623620553,9223031724623618939,9223031724623621660,9223031724623620445,9223031724623621018,9223031724623621022,9223031724623619012,9223031724623623105,9223031724623624449,9223031724623624534,9223031724623624422,9223031724623624526,9223031724623624451,9223031724623625145,9223031724623624675,9223031724623625753,9223031724623627790,9223031724623626928,9223031724623628301,9223031724623626686,9223031724623629824,9223031724623631206"
